0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	0.00	0.00	-1.00	0.00	0.00	-1.00
-1.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	0.00
0.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00
0.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00
-1.00	-1.00	-1.00	-1.00	-1.00	0.45	-1.00	0.50	-1.00	-1.00	-1.00	-1.00	0.20	-1.00	-1.00	0.10	-1.00	0.10	-1.00	0.05
-1.00	-1.00	0.00	0.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	0.00
-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	-1.00	0.15	-1.00	0.15	0.00	-1.00
0.60	0.60	-1.00	0.65	-1.00	-1.00	0.65	0.50	0.80	-1.00	0.65	-1.00	0.80	0.90	0.85	-1.00	-1.00	-1.00	1.00	-1.00
0.40	-1.00	-1.00	0.35	-1.00	0.45	-1.00	0.50	-1.00	0.50	-1.00	-1.00	0.20	0.10	-1.00	0.10	0.10	0.10	0.00	0.05
0.20	0.15	0.00	-1.00	0.05	-1.00	0.15	0.00	-1.00	0.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00
-1.00	0.40	-1.00	0.35	0.45	-1.00	-1.00	0.50	0.20	0.45	0.30	-1.00	0.20	-1.00	0.15	0.10	-1.00	0.10	0.00	-1.00
-1.00	0.10	-1.00	-1.00	-1.00	0.30	0.20	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.70	-1.00	-1.00	-1.00	-1.00	-1.00
0.00	0.00	-1.00	-1.00	0.05	0.05	0.00	0.05	0.00	-1.00	0.05	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00
-1.00	-1.00	-1.00	0.00	0.15	-1.00	0.00	-1.00	0.05	-1.00	-1.00	0.00	0.00	-1.00	0.00	0.00	0.00	-1.00	0.00	-1.00
-1.00	-1.00	0.00	-1.00	0.05	0.00	0.00	0.05	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00
-1.00	0.15	-1.00	0.40	-1.00	0.35	0.45	-1.00	-1.00	0.45	0.60	0.70	0.75	0.90	0.85	-1.00	0.90	0.80	-1.00	0.85
-1.00	-1.00	0.00	0.00	-1.00	0.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	0.00	-1.00	0.00	0.00	-1.00	-1.00
-1.00	-1.00	0.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	-1.00	-1.00
-1.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.05	0.05
-1.00	0.50	0.65	0.40	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.20	-1.00	0.15	0.05	-1.00	0.10	-1.00	-1.00
0.45	0.50	0.65	-1.00	0.50	-1.00	0.35	-1.00	-1.00	-1.00	0.30	0.20	0.20	-1.00	-1.00	-1.00	-1.00	0.10	-1.00	-1.00
-1.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00	-1.00	0.05	0.00	0.00	-1.00	0.00	-1.00	0.05	-1.00	-1.00	-1.00	0.05	-1.00
0.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	-1.00	0.10	-1.00	0.15	-1.00	-1.00
-1.00	0.00	0.00	0.00	0.00	-1.00	-1.00	0.00	0.00	0.00	0.05	0.00	-1.00	0.00	0.00	-1.00	0.00	0.00	-1.00	0.00
-1.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00
-1.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00
-1.00	-1.00	-1.00	-1.00	-1.00	0.40	-1.00	0.50	0.20	0.45	-1.00	-1.00	-1.00	-1.00	0.15	0.05	0.10	-1.00	-1.00	0.05
-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.05
-1.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	-1.00	0.00	0.00	-1.00
-1.00	-1.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	-1.00
