0.90	0.95	0.70	-1.00	0.80	-1.00	-1.00	0.95	0.95	-1.00	-1.00	-1.00	0.90	0.80	0.90	-1.00	0.95	0.75	-1.00	-1.00
0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	0.00	-1.00	0.00
-1.00	0.15	0.20	-1.00	0.25	0.30	-1.00	-1.00	0.15	0.05	-1.00	0.20	-1.00	-1.00	0.55	0.55	-1.00	0.20	-1.00	0.20
-1.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	0.00
0.15	-1.00	0.05	-1.00	0.05	-1.00	0.00	-1.00	0.15	-1.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00
-1.00	0.20	0.05	0.20	0.25	0.30	0.20	0.25	-1.00	-1.00	0.40	0.55	-1.00	0.30	-1.00	0.25	0.25	0.35	0.20	0.30
-1.00	-1.00	0.20	-1.00	0.25	0.30	-1.00	-1.00	-1.00	-1.00	0.45	-1.00	0.45	0.30	-1.00	-1.00	0.30	-1.00	0.20	-1.00
0.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	0.00	0.00	-1.00	-1.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.05	-1.00
0.05	0.00	-1.00	-1.00	-1.00	-1.00	0.05	0.05	0.00	0.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00	-1.00
0.05	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00
0.90	0.95	-1.00	0.80	0.80	-1.00	-1.00	0.95	0.95	-1.00	0.95	0.90	-1.00	-1.00	0.90	0.95	0.95	-1.00	0.85	0.95
-1.00	0.00	-1.00	-1.00	0.05	-1.00	-1.00	0.00	-1.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	-1.00	-1.00
-1.00	-1.00	0.00	0.05	0.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	0.00
0.00	-1.00	0.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	-1.00	-1.00	0.10	-1.00
-1.00	-1.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	0.00	0.00
-1.00	0.10	-1.00	-1.00	0.05	-1.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00
0.00	0.00	-1.00	0.05	-1.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.00
0.05	0.05	-1.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	-1.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-1.00	0.00	-1.00	-1.00	0.05	-1.00	0.00	-1.00	-1.00
0.25	0.15	0.35	0.20	-1.00	-1.00	-1.00	0.05	-1.00	0.15	0.05	-1.00	-1.00	0.20	0.10	0.05	0.05	-1.00	0.15	0.05
0.00	0.00	-1.00	0.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.05	0.05	-1.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	0.00
-1.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	-1.00	0.00	0.00	-1.00	0.00	-1.00	-1.00	0.05	-1.00
-1.00	-1.00	0.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	0.00	0.00	-1.00	0.05	-1.00	-1.00	-1.00
-1.00	-1.00	-1.00	0.10	-1.00	-1.00	0.05	-1.00	0.05	0.10	-1.00	-1.00	0.10	-1.00	-1.00	0.05	0.05	-1.00	0.15	-1.00
-1.00	0.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	0.00	-1.00	0.00	-1.00	0.00	0.00	-1.00	-1.00	-1.00	0.00	-1.00	0.00
-1.00	0.00	0.05	-1.00	-1.00	0.00	0.00	-1.00	-1.00	0.00	-1.00	-1.00	-1.00	0.00	0.00	0.00	0.00	-1.00	-1.00	0.00
0.75	-1.00	-1.00	-1.00	-1.00	0.70	-1.00	0.95	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.95
-1.00	0.15	0.35	0.20	-1.00	0.30	-1.00	0.05	0.20	0.15	0.05	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.15	0.05
-1.00	0.20	0.20	0.20	-1.00	-1.00	0.35	0.35	-1.00	-1.00	-1.00	-1.00	0.45	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	0.15
-1.00	0.15	0.35	-1.00	-1.00	-1.00	-1.00	0.05	-1.00	0.15	0.05	-1.00	-1.00	-1.00	-1.00	-1.00	0.05	0.10	-1.00	-1.00
