0.10	-5.00	-5.00	-5.00	-5.00	-5.00	0.10	-5.00	-5.00	0.00	0.00	0.10	-5.00	0.00	0.00	-5.00	-5.00	-5.00	0.00	-5.00
-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	0.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00
-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	0.05	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00
-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00
-5.00	0.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	0.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	0.00	-5.00
0.00	-5.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	0.00	0.00	0.00	-5.00	-5.00	-5.00	-5.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.10	-5.00	-5.00	-5.00	-5.00	-5.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00
0.05	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00
-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	-5.00	-5.00	-5.00	0.00	-5.00	0.00	-5.00
0.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	0.00	0.00	-5.00	0.00	-5.00	-5.00
